MatchId	Home midfield	Away midfield	Home Right Defence	Away Right Defence	Home Central Defence	Away Central Defence	Home Left Defence	Away Left Defence	Home Right Attack	Away Right Attack	Home Central Attack	Away Central Attack	Home Left Attack	Away Left Attack	Home Indirect Defence	Away Indirect Defence	Home Indirect Attack	Away Indirect Attack	Home Attitude	Away Attitude	Home Tactic	Away Tactic	Home Tactic Level	Away Tactic Level	Home Goals	Away Goals	Sum home	Sum away
631163004	49	39	53	34	51	31	52	35	45	30	51	42	47	36	43	31	35	23	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	2	426	301
631163143	54	18	38	45	28	54	37	48	71	50	74	53	60	43	31	43	32	40	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	18	4	3	425	394
631163350	42	33	71	41	77	32	67	41	31	35	25	44	33	24	46	41	33	41	(Hidden)	(Hidden)	Normal	Long shots	(no tactic)	15	3	2	425	332
631163509	25	33	70	42	67	44	68	42	44	50	35	34	49	44	38	30	29	26	(Hidden)	(Hidden)	Counter-attacks	Play creatively	22	19	1	3	425	345
631163387	43	28	66	39	78	38	61	35	45	39	20	50	51	30	35	29	25	27	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	5	0	424	315
631162695	47	45	52	27	51	32	59	48	47	32	53	31	44	49	38	39	32	28	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	0	423	331
631162730	42	16	70	21	63	22	63	22	43	18	41	11	39	20	37	22	25	16	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	5	5	0	423	168
631162797	56	58	71	47	87	73	73	50	8	9	7	18	7	8	60	59	54	47	(Hidden)	(Hidden)	Long shots	Long shots	23	18	3	2	423	369
631163500	45	31	46	65	48	78	48	66	50	25	46	26	49	22	50	46	41	36	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	19	1	1	423	395
631163503	22	36	69	47	67	43	70	44	43	34	35	41	50	34	38	26	29	21	(Hidden)	(Hidden)	Counter-attacks	Normal	22	(no tactic)	1	2	423	326
631163513	34	24	55	57	44	59	56	58	55	54	45	15	45	29	48	35	41	29	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	12	4	2	423	360
631163539	48	26	58	21	62	31	55	24	37	44	37	48	39	40	48	27	39	26	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	5	1	423	287
631162738	67	47	25	61	36	59	39	57	43	60	62	47	62	40	46	37	42	30	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	5	1	422	438
631163177	37	24	47	67	44	57	48	62	65	14	50	7	50	15	43	36	38	23	(Hidden)	(Hidden)	Play creatively	Pressing	18	9	3	1	422	305
631163197	33	4	70	20	89	21	78	16	20	5	17	7	22	5	53	13	40	10	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	7	0	422	101
631163218	45	45	80	26	93	33	79	27	6	58	8	42	8	43	57	28	46	20	(Hidden)	(Hidden)	Long shots	Play creatively	19	20	3	1	422	322
631163466	28	33	78	33	88	45	68	50	29	23	24	23	32	34	44	42	31	43	(Hidden)	(Hidden)	Counter-attacks	Attack on wings	21	16	3	1	422	326
631162772	51	38	47	80	37	86	47	75	65	5	38	8	64	7	40	58	32	53	(Hidden)	(Hidden)	Normal	Long shots	(no tactic)	22	1	3	421	410
631162862	42	24	41	46	63	58	52	45	46	35	65	32	51	36	36	25	25	23	(Hidden)	(Hidden)	Normal	Pressing	(no tactic)	9	3	1	421	324
631163009	48	36	53	44	52	52	51	41	44	26	49	48	47	27	43	39	34	34	(Hidden)	(Hidden)	Normal	Attack in the Middle	(no tactic)	21	1	1	421	347
631163190	41	22	37	49	46	45	57	49	39	39	58	38	60	40	42	31	41	26	(Hidden)	(Hidden)	Play creatively	Normal	19	(no tactic)	7	2	421	339
631163493	43	23	63	32	62	42	55	35	34	18	25	18	32	17	55	19	52	15	(Hidden)	(Hidden)	Long shots	Pressing	20	9	5	0	421	219
631162619	66	41	19	62	33	80	23	59	49	42	92	35	47	36	43	39	48	30	(Hidden)	(Hidden)	Attack in the Middle	Counter-attacks	28	19	6	3	420	424
631162627	64	48	22	56	34	73	23	55	53	34	83	25	46	46	45	44	50	28	(Hidden)	(Hidden)	Attack in the Middle	Normal	26	(no tactic)	1	4	420	409
631162659	38	46	46	32	43	45	51	58	67	41	39	59	60	50	43	37	33	33	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	3	420	401
631162807	46	57	33	93	50	105	27	94	51	6	72	7	54	5	44	60	43	56	(Hidden)	(Hidden)	Normal	Long shots	(no tactic)	23	0	4	420	483
631163281	52	50	59	32	61	43	60	33	47	37	38	65	49	36	33	41	21	35	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	2	420	372
631163476	28	30	67	41	89	39	81	41	33	51	25	53	27	44	42	26	28	23	(Hidden)	(Hidden)	Counter-attacks	Normal	20	(no tactic)	0	1	420	348
631162866	59	47	60	39	61	39	60	39	38	65	41	45	39	59	34	49	27	45	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	2	419	427
631163162	36	21	59	40	66	43	64	50	44	17	26	20	31	44	52	29	41	25	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	15	4	0	419	289
631163484	27	28	80	37	94	28	71	39	27	52	22	44	26	56	43	30	29	25	(Hidden)	(Hidden)	Counter-attacks	Normal	22	(no tactic)	2	0	419	339
631162782	48	49	54	64	50	61	53	60	39	55	41	34	57	52	42	46	34	34	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	5	418	455
631162893	58	26	54	39	47	46	56	39	49	45	43	68	53	37	35	41	23	38	(Hidden)	(Hidden)	Normal	Attack in the Middle	(no tactic)	24	4	1	418	379
631162918	39	51	45	53	48	67	39	43	55	42	73	39	37	37	42	37	40	26	(Hidden)	(Hidden)	Attack in the Middle	Normal	25	(no tactic)	0	1	418	395
631162924	24	33	67	40	76	36	78	40	22	42	32	39	44	50	46	35	29	32	(Hidden)	(Hidden)	Counter-attacks	Normal	24	(no tactic)	1	2	418	347
631162650	63	43	50	51	42	49	52	54	52	55	29	49	45	56	48	49	36	41	(Hidden)	(Hidden)	Attack on wings	Pressing	27	10	5	1	417	447
631162784	57	57	32	86	28	96	32	85	73	6	49	7	70	6	41	59	35	55	(Hidden)	(Hidden)	Play creatively	Long shots	20	22	0	4	417	457
631163326	37	31	66	47	71	45	68	38	34	45	26	40	35	39	46	34	34	21	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	1	417	340
631162932	44	34	45	46	47	38	37	46	55	44	72	38	36	52	41	37	39	31	(Hidden)	(Hidden)	Attack in the Middle	Attack on wings	25	24	7	1	416	366
631162983	45	40	57	54	56	63	59	57	52	34	42	23	49	33	32	40	24	28	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	0	416	372
631163296	43	33	50	55	42	62	51	48	56	41	43	19	59	37	38	37	34	25	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	19	3	0	416	357
631163555	42	25	54	58	52	62	51	53	46	23	48	18	44	22	41	40	38	28	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	16	4	0	416	329
631163561	49	40	64	49	71	51	64	43	28	48	29	65	29	49	47	30	35	23	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	0	416	398
631162642	48	34	59	24	85	35	60	28	29	49	24	65	27	46	49	45	34	49	(Hidden)	(Hidden)	Counter-attacks	Normal	20	(no tactic)	4	1	415	375
631162751	43	20	51	56	58	48	65	61	43	47	46	44	47	49	37	37	25	30	(Hidden)	(Hidden)	Normal	Pressing	(no tactic)	8	4	0	415	392
631162800	52	40	53	51	50	49	56	45	40	50	52	54	47	45	34	45	31	42	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	5	0	415	421
631162834	60	57	54	50	53	47	55	48	46	46	45	57	46	45	32	48	24	45	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	4	415	443
631163402	11	45	57	51	72	54	62	49	52	40	43	35	52	45	38	35	28	20	(Hidden)	(Hidden)	Counter-attacks	Normal	25	(no tactic)	3	1	415	374
631163420	11	36	61	50	72	52	59	51	50	40	42	38	53	39	39	32	28	21	(Hidden)	(Hidden)	Counter-attacks	Normal	25	(no tactic)	1	0	415	359
631163427	40	33	55	55	59	66	55	59	35	37	54	30	37	34	43	33	37	22	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	19	3	0	415	369
631162885	47	24	58	67	58	64	60	71	45	44	37	45	47	44	37	42	25	26	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	17	2	1	414	427
631162928	20	55	69	54	81	57	68	53	36	46	36	48	41	48	38	43	25	35	(Hidden)	(Hidden)	Counter-attacks	Normal	25	(no tactic)	3	2	414	439
631163080	39	27	63	49	56	45	61	47	47	39	27	40	43	40	45	25	33	24	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	1	414	336
631162663	59	52	48	49	48	40	48	52	57	44	39	32	51	52	35	42	28	30	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	0	413	393
631162712	49	45	51	24	52	39	56	36	48	45	47	70	49	56	37	47	24	43	(Hidden)	(Hidden)	Normal	Attack in the Middle	(no tactic)	28	2	4	413	405
631162720	46	5	50	27	45	27	51	25	43	5	45	2	42	1	49	19	42	11	(Hidden)	(Hidden)	Normal	Pressing	(no tactic)	5	7	0	413	122
631162819	71	44	64	76	67	86	63	83	13	6	17	8	11	5	58	58	49	55	(Hidden)	(Hidden)	Long shots	Long shots	20	22	1	0	413	421
631163147	45	38	42	55	43	60	42	55	51	23	61	23	46	29	42	33	41	22	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	14	3	0	413	338
631162925	50	15	65	35	47	42	61	39	45	16	39	12	43	16	36	29	26	19	(Hidden)	(Hidden)	Attack on wings	Normal	27	(no tactic)	9	0	412	223
631163413	11	36	58	52	71	48	61	49	50	38	42	56	53	41	38	42	28	37	(Hidden)	(Hidden)	Counter-attacks	Normal	24	(no tactic)	2	2	412	399
631163549	36	26	47	37	40	41	45	37	55	28	50	20	50	34	47	42	42	34	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	8	0	412	299
631162805	39	13	61	22	59	25	55	18	37	13	40	12	33	9	45	19	42	17	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	9	0	411	148
631162839	40	35	39	50	45	38	51	44	56	49	64	31	57	40	34	37	25	26	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	19	3	2	411	350
631162863	37	32	34	49	29	36	36	43	68	49	50	32	67	48	46	37	44	26	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	19	5	5	411	352
631163518	40	27	51	40	57	33	57	36	40	30	37	27	43	29	48	26	38	21	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	1	411	269
631162693	46	28	62	68	54	62	57	71	39	51	44	15	40	47	37	50	31	40	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	21	4	0	410	432
631162749	43	5	64	4	71	7	80	5	29	4	30	5	31	4	37	7	25	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	11	0	410	49
631162794	60	48	41	79	34	86	48	77	70	6	39	7	34	5	47	57	37	49	(Hidden)	(Hidden)	Attack on wings	Long shots	21	20	1	2	410	414
631163082	39	28	53	62	51	68	55	63	43	57	43	28	49	52	43	45	34	36	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	14	3	1	410	439
631163436	32	36	56	49	53	51	55	48	42	37	59	32	34	44	42	33	37	20	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	2	410	350
631163451	28	28	72	40	86	28	61	39	31	27	24	48	37	30	42	26	29	30	(Hidden)	(Hidden)	Counter-attacks	Normal	19	(no tactic)	1	0	410	296
631163554	38	30	53	44	56	47	55	49	42	42	43	48	48	38	43	32	32	26	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	1	410	356
631163562	41	34	67	46	72	49	63	52	31	40	28	46	26	38	47	32	35	25	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	2	410	362
631162672	54	39	50	39	47	47	50	50	53	34	37	48	54	49	35	36	29	30	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	6	2	409	372
631162685	54	30	44	75	40	67	46	76	62	57	45	24	54	60	36	52	28	41	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	22	4	3	409	482
631162717	50	45	42	48	39	47	28	47	60	45	58	36	42	44	47	37	43	29	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	1	409	378
631162975	44	22	58	30	58	38	62	32	48	47	36	55	46	56	32	24	25	24	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	17	4	0	409	328
631162981	15	30	64	50	78	49	59	48	41	44	39	34	19	40	52	24	42	24	(Hidden)	(Hidden)	Counter-attacks	Counter-attacks	17	12	2	2	409	343
631163151	53	51	55	32	37	25	51	37	51	47	55	52	42	47	33	25	32	21	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	5	0	409	337
631163428	11	27	59	38	70	40	60	40	49	38	42	50	51	34	39	27	28	27	(Hidden)	(Hidden)	Counter-attacks	Normal	25	(no tactic)	1	2	409	321
631163458	30	15	78	27	83	33	64	27	28	20	22	17	33	19	41	24	30	22	(Hidden)	(Hidden)	Normal	Pressing	(no tactic)	8	3	0	409	204
631162775	55	47	53	78	38	87	22	76	67	7	67	8	44	5	34	58	28	53	(Hidden)	(Hidden)	Normal	Long shots	(no tactic)	22	2	2	408	419
631162870	50	38	45	54	38	54	44	41	52	32	37	43	46	35	49	41	47	31	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	8	0	408	369
631163361	33	24	68	56	76	50	70	55	29	29	19	26	32	34	47	29	34	28	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	13	0	1	408	331
631163383	15	24	59	62	48	77	61	62	58	46	47	14	57	37	35	37	28	24	(Hidden)	(Hidden)	Counter-attacks	Normal	18	(no tactic)	1	1	408	383
631163577	37	14	64	73	71	83	59	77	17	24	38	54	38	21	48	39	36	34	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	24	3	1	408	419
631163047	45	38	56	40	45	34	57	44	48	36	29	44	48	44	45	42	34	32	(Hidden)	(Hidden)	Attack on wings	Normal	23	(no tactic)	5	2	407	354
631163202	44	28	48	54	34	72	48	65	57	30	52	25	56	38	35	54	33	41	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	1	407	407
631163557	12	29	73	59	87	48	75	53	21	56	47	57	18	53	40	29	34	25	(Hidden)	(Hidden)	Counter-attacks	Attack on wings	25	18	3	4	407	409
631162696	54	51	43	47	39	35	43	49	62	67	42	38	63	65	34	45	26	36	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	24	4	4	406	433
631162748	50	24	48	67	47	65	49	70	47	19	49	44	48	65	37	53	31	43	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	21	3	1	406	450
631163208	34	47	49	62	56	48	56	29	39	54	36	60	43	40	52	43	41	43	(Hidden)	(Hidden)	Normal	Play creatively	(no tactic)	20	0	6	406	426
631163270	32	30	60	39	65	40	57	37	42	34	38	39	42	36	40	29	30	26	(Hidden)	(Hidden)	Counter-attacks	Normal	17	(no tactic)	2	0	406	310
631163385	46	36	52	43	52	49	54	50	48	34	50	32	49	43	32	33	23	20	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	1	406	340
631162880	42	32	47	40	48	47	49	41	48	42	44	62	53	33	41	40	33	38	(Hidden)	(Hidden)	Normal	Attack in the Middle	(no tactic)	24	4	2	405	375
631162967	40	23	54	39	55	32	56	43	52	33	38	43	51	41	33	30	26	26	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	2	405	310
631163212	48	42	43	43	43	39	46	38	53	44	69	43	40	41	33	35	30	27	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	4	405	352
631163313	28	33	62	58	70	59	67	58	31	49	39	37	35	48	41	34	32	22	(Hidden)	(Hidden)	Counter-attacks	Normal	20	(no tactic)	0	1	405	398
631163321	28	40	64	51	71	52	65	51	34	33	40	40	31	33	40	35	32	22	(Hidden)	(Hidden)	Counter-attacks	Normal	21	(no tactic)	1	1	405	357
631162624	60	54	52	26	69	44	52	28	40	31	22	54	33	33	46	45	30	47	(Hidden)	(Hidden)	Normal	Attack in the Middle	(no tactic)	25	2	1	404	362
631162778	54	12	68	19	59	25	63	21	15	11	26	11	13	7	56	21	49	14	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	5	0	403	141
631162810	57	42	27	81	42	97	24	80	51	5	88	7	48	5	34	60	32	49	(Hidden)	(Hidden)	Attack in the Middle	Long shots	25	19	2	1	403	426
631162861	49	53	33	55	30	54	34	62	60	36	47	49	60	40	46	48	44	44	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	5	403	441
631162911	38	32	44	59	47	60	38	53	52	34	69	38	35	36	41	44	39	34	(Hidden)	(Hidden)	Attack in the Middle	Normal	25	(no tactic)	1	4	403	390
631162914	38	44	54	57	55	58	49	55	41	48	45	49	43	40	44	41	34	33	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	0	403	425
631163054	43	33	58	45	57	44	59	49	44	36	23	33	42	34	45	37	32	28	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	0	403	339
631163099	39	28	52	47	48	53	53	48	39	20	41	28	50	35	44	37	37	27	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	0	403	323
631163107	39	30	42	43	43	51	42	39	55	38	71	51	33	35	40	34	38	27	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	5	4	403	348
631163183	36	34	26	37	41	38	54	46	57	39	57	37	51	41	42	27	39	23	(Hidden)	(Hidden)	Play creatively	Normal	19	(no tactic)	5	0	403	322
631163199	33	32	54	47	70	41	63	46	30	42	25	43	35	41	53	28	40	22	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	0	403	342
631163314	39	30	58	45	58	42	56	46	50	43	38	47	48	38	34	29	22	21	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	2	403	341
631163507	42	19	58	54	58	37	58	47	37	57	29	22	36	22	48	27	37	24	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	12	4	0	403	309
631162637	31	3	54	8	43	7	52	6	50	5	48	4	50	4	41	7	33	8	(Hidden)	(Hidden)	Play creatively	Normal	24	(no tactic)	10	0	402	52
631162674	46	29	51	59	50	50	50	58	45	50	50	32	43	59	37	37	30	26	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	17	4	2	402	400
631163090	34	30	49	54	51	50	54	53	43	42	41	41	50	40	44	26	36	25	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	2	402	361
631163095	36	29	57	48	53	51	56	54	43	43	30	40	51	49	44	44	32	37	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	1	402	395
631162912	34	36	48	60	41	60	48	57	54	17	44	40	59	48	41	34	32	22	(Hidden)	(Hidden)	Attack on wings	Normal	25	(no tactic)	2	2	401	374
631162988	55	38	52	55	54	54	51	57	43	55	50	45	39	54	32	32	25	24	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	0	401	414
631163022	47	24	45	44	43	43	42	40	43	36	53	46	48	34	44	43	36	41	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	11	4	1	401	351
631163115	46	58	43	42	43	32	41	46	45	54	55	58	47	49	40	31	41	31	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	6	401	401
631163185	41	33	54	50	52	49	56	47	46	17	40	23	45	56	36	30	31	24	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	0	401	329
631162630	49	3	53	7	44	7	55	6	37	5	38	3	42	4	45	7	37	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	11	0	400	50
631162763	48	42	56	40	55	33	52	36	39	44	41	41	45	36	36	33	28	27	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	1	400	332
631162832	45	37	60	48	62	47	32	34	52	30	61	36	28	35	34	37	26	30	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	5	0	400	334
631162876	43	27	45	45	38	34	46	39	54	44	60	31	54	42	32	35	28	25	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	17	8	1	400	322
631162906	50	36	54	45	42	47	52	45	48	39	44	45	48	43	34	44	28	36	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	0	400	380
631162922	35	39	56	58	55	65	49	61	42	50	42	42	43	23	44	35	34	23	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	2	400	396
631163040	54	43	60	50	46	51	59	47	52	36	27	35	47	35	32	38	23	35	(Hidden)	(Hidden)	Attack on wings	Counter-attacks	15	17	5	1	400	370
631163290	47	35	55	61	51	61	54	60	40	48	39	39	44	49	38	33	32	21	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	1	400	407
631163386	41	42	51	53	46	63	51	48	38	33	54	33	42	42	41	45	36	33	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	3	400	392
631163414	42	30	47	42	50	40	56	46	34	33	52	20	40	42	42	30	37	25	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	19	4	2	400	308
631163567	23	36	55	56	63	54	65	57	21	39	41	28	56	33	44	30	32	23	(Hidden)	(Hidden)	Counter-attacks	Normal	19	(no tactic)	1	3	400	356
631162706	43	36	55	57	51	71	55	63	38	46	41	24	48	42	39	42	29	29	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	17	0	0	399	410
631163052	42	41	53	53	54	50	55	54	40	52	35	33	41	55	44	45	35	34	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	1	399	417
631163064	43	30	55	41	52	42	54	44	48	46	29	44	42	49	43	33	33	28	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	0	399	357
631163283	51	51	44	49	48	46	43	50	43	41	51	40	47	44	38	29	34	32	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	4	399	382
631163316	38	40	58	37	54	38	57	38	54	42	18	65	56	47	38	25	26	29	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	2	399	361
631163439	34	20	59	52	73	58	65	51	35	49	27	44	34	46	42	32	30	26	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	13	2	1	399	378
631163490	38	21	48	73	41	87	44	67	59	24	54	23	59	26	30	40	26	29	(Hidden)	(Hidden)	Attack on wings	Counter-attacks	23	21	5	1	399	390
631163572	43	20	68	65	75	57	58	55	29	53	26	40	19	25	47	43	34	32	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	19	1	0	399	390
631162779	70	41	53	27	81	28	70	19	4	65	9	62	7	44	56	24	48	28	(Hidden)	(Hidden)	Long shots	Normal	18	(no tactic)	0	0	398	338
631163019	44	31	60	58	55	53	62	54	48	34	28	34	46	42	32	40	23	29	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	0	398	375
631163077	46	22	57	62	52	56	55	61	46	33	23	26	42	27	45	33	32	25	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	20	2	0	398	345
631163276	44	43	58	38	57	31	62	38	43	50	35	52	45	49	33	27	21	33	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	5	1	398	361
631163515	44	23	57	51	55	51	59	50	31	38	38	36	33	32	44	30	37	23	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	10	1	1	398	334
631163580	43	44	62	45	61	46	63	51	39	55	42	49	36	61	28	38	24	37	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	5	1	398	426
631162724	53	42	47	60	44	57	45	60	44	54	50	55	43	52	38	38	33	25	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	4	397	443
631162904	36	39	46	40	49	73	42	66	48	14	63	41	33	44	41	35	39	23	(Hidden)	(Hidden)	Attack in the Middle	Normal	24	(no tactic)	2	1	397	375
631163044	45	30	53	44	51	48	58	44	44	31	40	31	33	32	40	35	33	23	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	1	397	318
631163168	35	27	54	65	59	52	60	55	43	27	29	11	22	40	53	37	42	25	(Hidden)	(Hidden)	Counter-attacks	Counter-attacks	12	17	3	0	397	339
631163315	48	42	44	53	55	53	39	53	45	36	51	46	40	36	40	36	35	23	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	1	397	378
631163339	52	37	48	57	47	63	50	55	33	25	57	24	50	30	34	47	26	40	(Hidden)	(Hidden)	Normal	Long shots	(no tactic)	12	0	0	397	378
631163351	46	24	57	60	55	56	57	62	44	33	36	33	44	40	37	31	21	30	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	15	1	0	397	369
631163407	45	10	49	60	45	72	46	57	38	52	54	43	43	52	41	38	36	28	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	24	2	2	397	412
631163558	46	21	48	58	49	75	40	58	48	52	65	50	49	49	29	32	23	29	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	13	2	1	397	424
631162691	47	25	51	54	48	49	49	55	46	54	46	24	39	52	39	35	31	26	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	20	1	0	396	374
631162708	45	29	41	55	38	49	26	59	69	54	77	29	35	52	34	36	31	26	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	15	5	1	396	389
631162826	49	53	30	45	57	50	31	34	55	49	72	62	41	37	35	48	26	46	(Hidden)	(Hidden)	Attack in the Middle	Normal	23	(no tactic)	6	5	396	424
631162860	53	38	50	57	44	54	47	42	48	33	52	43	42	34	32	41	28	31	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	0	396	373
631162919	45	30	60	73	62	69	56	68	47	41	45	28	22	41	35	46	24	27	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	22	0	0	396	423
631163240	32	41	60	34	65	40	57	34	41	29	35	31	40	36	38	25	28	19	(Hidden)	(Hidden)	Counter-attacks	Play creatively	16	20	2	0	396	289
631162604	59	35	48	62	43	59	53	54	46	50	30	47	46	49	41	37	29	32	(Hidden)	(Hidden)	Attack on wings	Counter-attacks	27	18	2	2	395	425
631163121	41	42	44	34	44	26	41	36	49	41	58	53	38	44	41	25	39	21	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	2	395	322
631163401	47	23	50	46	48	53	47	34	39	45	51	23	36	55	41	28	36	24	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	0	395	331
631163408	42	42	60	38	60	43	60	39	35	34	43	43	36	52	35	42	24	33	(Hidden)	(Hidden)	Normal	Play creatively	(no tactic)	18	2	2	395	366
631163497	47	16	56	68	53	65	53	70	35	44	41	36	32	48	42	37	36	28	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	21	0	1	395	412
